34,25,"Properties of group-IV, III-V and II-VI semiconductors / Sadao Adachi","Chichester, England : Wiley , c2005 (Wiley series in materials for electronic and optoelectronic applications)"
34,25,下町ロケット / 池井戸潤著,"東京 : 小学館 , 2010.11"
34,25,本当にわかる心理学 : フシギなくらい見えてくる! / 植木理恵著,"東京 : 日本実業出版社 , 2010.3"
34,25,愛着障害 : 子ども時代を引きずる人々 / 岡田尊司著,"東京 : 光文社 , 2011.9 (光文社新書)"
34,25,注解所得税法 / 注解所得税法研究会編,"5訂版. - 東京 : 大蔵財務協会 , 2011.9"
34,25,"聖地巡礼ツーリズム / 星野英紀, 山中弘, 岡本亮輔編","東京 : 弘文堂 , 2012.11"
34,25,地方観光政策と観光まちづくりの展開 / 中尾清著,"京都 : 晃洋書房 , 2012.12"
34,25,"ホスピタリティ入門 / 青木義英, 神田孝治, 吉田道代編著","東京 : 新曜社 , 2013.4"
34,25,責任ある競争力 : CSRを問い直す / 谷本寛治著,"東京 : NTT出版 , 2013.4"
34,25,"LATEX2ε美文書作成入門 / 奥村晴彦, 黒木裕介著","改訂第6版. - 東京 : 技術評論社 , 2013.11"
34,25,スバラシク実力がつくと評判の微分積分キャンパス・ゼミ : 大学の数学がこんなに分かる!単位なんて楽に取れる! / 馬場敬之著,"改訂1. - 川口 : マセマ出版社 , [2013.5]"
34,25,"エコツーリズムを学ぶ人のために / 真板昭夫, 石森秀三, 海津ゆりえ編","京都 : 世界思想社 , 2011.5"
34,25,完訳7つの習慣 : 人格主義の回復 / スティーブン・R・コヴィー著 ; フランクリン・コヴィー・ジャパン訳,"東京 : キングベアー出版 , 2013.8"
34,25,"図書館制度・経営論 / 糸賀雅児, 薬袋秀樹編集 ; 市川恵理 [ほか] 共著","東京 : 樹村房 , 2013.12 (現代図書館情報学シリーズ / 高山正也, 植松貞夫監修)"
34,25,Semiclassical analysis / Maciej Zworski,"Providence, R.I. : American Mathematical Society , c2012 (Graduate studies in mathematics)"
34,25,初歩からの線形代数 / 牛瀧文宏編,"東京 : 講談社 , 2013.12"
34,25,TOEICテスト公式プラクティス / Educational Testing Service著,"リスニング編,リーディング編. - 東京 : 国際ビジネスコミュニケーション協会 , 2011.2-"
34,25,「つながり格差」が学力格差を生む / 志水宏吉著,"東京 : 亜紀書房 , 2014.4"
35,24,The Atiyah-Singer index theorem : an introduction / Patrick Shanahan,": Berlin,: New York. - Berlin ; New York : Springer-Verlag , 1978 (Lecture notes in mathematics)"
35,24,"固体電子論概論 / アシュクロフト, マーミン著 ; 松原武生, 町田一成訳","京都 : 吉岡書店 , 1981.2 (物理学叢書 / 小谷正雄 [ほか] 編)"
35,24,"幻影 (イメジ) の時代 : マスコミが製造する事実 / ダニエル・J.ブーアスティン著 ; 後藤和彦, 星野郁美訳","東京 : 東京創元社 , 1964.10 (現代社会科学叢書)"
35,24,為替と信用 : 国際決済制度の史的展開 / 徳永正二郎著,"東京 : 新評論 , 1976"
35,24,速解論理回路 / 宮田武雄著,"東京 : コロナ社 , 1987.4"
35,24,"制御工学 : フィードバック制御の考え方 / 斉藤制海, 徐粒共著","東京 : 森北出版 , 2003.1 (計測と制御シリーズ)"
35,24,学校とは何か : 「居場所としての学校」の考察 / 深谷昌志著,"京都 : 北大路書房 , 2003.6 (日本子ども社会学会セレクション)"
35,24,有機反応のメカニズム / 加藤明良著,"東京 : 三共出版 , 2004.3"
35,24,"プログラミングのための線形代数 / 平岡和幸, 堀玄共著","東京 : オーム社 , 2004.10"
35,24,ゼロから学ぶ線形代数 / 小島寛之著,"東京 : 講談社 , 2002.5"
35,24,村落共有空間の観光的利用 / 池俊介著,"東京 : 風間書房 , 2006.11"
35,24,コア・テキスト経済学史 / 井上義朗著,"東京 : 新世社. - 東京 : サイエンス社 (発売) , 2004.6 (ライブラリ経済学コア・テキスト&最先端)"
35,24,"観光経営戦略 : 戦略策定から実行まで / ジョン・トライブ著 ; 大橋昭一, 渡辺朗, 竹林浩志訳","東京 : センゲージラーニング. - 東京 : 同友館 (発売) , 2007.9"
35,24,日本の鉱物 / 松原聰著,"東京 : 学習研究社 , 2003.9 (フィールドベスト図鑑)"
35,24,観光化する社会 : 観光社会学の理論と応用 / 須藤廣著,"京都 : ナカニシヤ出版 , 2008.5"
35,24,統計力学 / 田崎晴明著,"1,2. - 東京 : 培風館 , 2008.12 (新物理学シリーズ / 山内恭彦監修)"
35,24,ゲームプログラマになる前に覚えておきたい技術 / 平山尚著,"東京 : 秀和システム , 2008.11"
35,24,循環型社会の基層と形成 / 養父志乃夫著,"東京 : 農山漁村文化協会 , 2009.8 (里地里山文化論)"
35,24,現代ファイナンス理論入門 / 仁科一彦著,"第2版. - 東京 : 中央経済社 , 2004.3"
35,24,信号とシステム / 斉藤洋一著,"東京 : コロナ社 , 2003.6"
35,24,ディズニーランド驚異のリピート力の秘密 : リピーターを生む繁盛の方程式 / 志澤秀一著,"東京 : ぱる出版 , 2008.9"
35,24,生きている文化遺産と観光 : 住民によるリビングヘリテージの継承 / 藤木庸介編著,"京都 : 学芸出版社 , 2010.3"
35,24,"BOPビジネス入門 : パートナーシップで世界の貧困に挑む / 菅原秀幸, 大野泉, 槌屋詩野著","東京 : 中央経済社 , 2011.7"
35,24,思考の整理学 / 外山滋比古著,"東京 : 筑摩書房 , 1986.4 (ちくま文庫)"
35,24,乙種第4類危険物取扱者合格テキスト : らくらく突破 / ノマド・ワークス著,"東京 : 技術評論社 , 2009.11"
35,24,半導体レーザが一番わかる : 情報通信機器を支える小型で少消費電力のレーザ! / 安藤幸司著,"東京 : 技術評論社 , 2011.6 (しくみ図解)"
35,24,アニメ・マンガで地域振興 : まちのファンを生むコンテンツツーリズム開発法 / 山村高淑著,"東京 : 東京法令出版 , 2011.4"
35,24,建築・都市計画のための調査・分析方法 / 日本建築学会編,"改訂版. - 東京 : 井上書院 , 2012.5"
35,24,Principles of digital transmission : with wireless applications / Sergio Benedetto and Ezio Biglieri,"New York : Kluwer Academic/Plenum Publishers , c1999 (Information technology : transmission, processing, and storage / [edited by] Jack Keil Wolf)"
35,24,ザ・ツーリスト : 高度近代社会の構造分析 / D.マキァーネル著 ; 安村克己 [ほか] 訳,"東京 : 学文社 , 2012.8"
35,24,密度汎関数法の基礎 / 常田貴夫著,"東京 : 講談社 , 2012.4"
35,24,悪の教典 / 貴志祐介著,"上,下. - 東京 : 文藝春秋 , 2012.8 (文春文庫)"
35,24,空飛ぶタイヤ / 池井戸潤 [著],"上,下. - 東京 : 講談社 , 2009.9 (講談社文庫)"
35,24,n次創作観光 : アニメ聖地巡礼/コンテンツツーリズム/観光社会学の可能性 = n-th creation tourism / 岡本健著,"江別 : 北海道冒険芸術出版 , 2013.2"
35,24,はじめてのパターン認識 / 平井有三著,"東京 : 森北出版 , 2012.7"
35,24,エントリーシート完全突破塾 / 岡茂信著,"[2011年度版] - [2020年度版]. - 東京 : 毎日コミュニケーションズ , [2009.10]- (内定獲得のメソッド)"
35,24,逐次近似画像再構成の基礎 / 篠原広行 [ほか] 著,"東京 : 医療科学社 , 2013.7 (画像再構成シリーズ)"
35,24,子どもの貧困と教育機会の不平等 : 就学援助・学校給食・母子家庭をめぐって / 鳫咲子著,"東京 : 明石書店 , 2013.9"
35,24,"一般相対論 / シュッツ [著] ; 江里口良治, 二間瀬敏史共訳","第2版. - 東京 : 丸善 , 2010.12 (シュッツ相対論入門 / シュッツ[著] ; 江里口良治, 二間瀬敏史共訳)"
35,24,望郷 / 湊かなえ著,"東京 : 文藝春秋 , 2013.1"
35,24,"観光学ガイドブック : 新しい知的領野への旅立ち / 大橋昭一, 橋本和也, 遠藤英樹, 神田孝治編","京都 : ナカニシヤ出版 , 2014.4"
35,24,租税法 / 金子宏著,"第19版. - 東京 : 弘文堂 , 2014.4 (法律学講座双書)"
35,24,日本語能力試験総合テキスト : ゼッタイ合格! / 森本智子 [ほか] 共著,"N1,N2,N3. - 東京 : Jリサーチ出版 , 2013.8- (日本語能力試験対策教本シリーズ)"
35,24,銀翼のイカロス / 池井戸潤著,"東京 : ダイヤモンド社 , 2014.7"
35,24,意味がわかる多変量解析 : まずはこの一冊から / 石井俊全著,"東京 : ベレ出版 , 2014.6 (Beret science)"
35,24,"応用解析学の基礎 : 複素解析,フーリエ解析・ラプラス変換 / 坂和正敏著","新装版. - 東京 : 森北出版 , 2014.10"
35,24,"TOEICテスト究極のゼミ / 西嶋愉一, ヒロ前田共著","Part2&1 - Part7. - 東京 : アルク , 2012-"
35,24,スクラップ・アンド・ビルド / 羽田圭介著,"東京 : 文藝春秋 , 2015.8"
35,24,聞いて覚える英単語キクタンTOEIC test score 800 / 一杉武史編著,"東京 : アルク , 2009.2"
35,24,聞いて覚える英単語キクタンTOEIC Test Score 990 / 一杉武史編著,"東京 : アルク , 2009.5"
35,24,TOEICテスト公式問題集 : 新形式問題対応編 / Educational Testing Service著,"東京 : 国際ビジネスコミュニケーション協会 , 2016.2"
35,24,税法基本講義 / 谷口勢津夫著,"第5版. - 東京 : 弘文堂 , 2016.1"
35,24,コンビニ人間 / 村田沙耶香著,"東京 : 文藝春秋 , 2016.7"
36,23,"Introduction to commutative algebra / M.F. Atiyah, I.G. MacDonald",": pbk. - Reading, Mass. : Addison-Wesley , c1969 (Addison-Wesley series in mathematics / Eric Reissner, consulting editor)"
36,23,統計学入門 / 東京大学教養学部統計学教室編,"東京 : 東京大学出版会 , 1991.7 (基礎統計学 / 東京大学教養学部統計学教室編)"
36,23,茶の世界史 : 緑茶の文化と紅茶の社会 / 角山栄著,"東京 : 中央公論社 , 1980.12 (中公新書)"
36,23,和歌山縣災害史 / 和歌山県編纂,"和歌山 : 和歌山県 , 1963.3"
36,23,イギリスのインド統治 : イギリス東インド会社と「国富流出」 / 松本睦樹著,"京都 : 阿吽社 , 1996.4"
36,23,理論電磁気学 / 砂川重信 [著],"第3版. - 東京 : 紀伊國屋書店 , 1999.9"
36,23,"演習と応用ベクトル解析 / 寺田文行, 福田隆共著","東京 : サイエンス社 , 2000.5 (新・演習数学ライブラリ)"
36,23,糖鎖の科学入門 / 岩瀬仁勇 [ほか] 共著,"東京 : 培風館 , 1994.11"
36,23,数理ファイナンス入門 : 離散時間モデル / Stanley R. Pliska著 ; 木島正明監訳 ; 東京海上火災保険財務企画部運用企画グループ訳,"東京 : 共立出版 , 2001.3"
36,23,観光学入門 : ポスト・マス・ツーリズムの観光学 / 岡本伸之編,"東京 : 有斐閣 , 2001.4 (有斐閣アルマ)"
36,23,"環と加群のホモロジー代数的理論 / 岩永恭雄, 佐藤眞久共著","東京 : 日本評論社 , 2002.10"
36,23,CSR経営 : 企業の社会的責任とステイクホルダー / 谷本寛治編著,"東京 : 中央経済社 , 2004.8"
36,23,"半導体デバイス : 基礎理論とプロセス技術 / S.M. ジィー著 ; 南日康夫, 川辺光央, 長谷川文夫訳","第2版. - 東京 : 産業図書 , 2004.3"
36,23,図解ロボット制御入門 / 川村貞夫著,"東京 : オーム社 , 1995.9"
36,23,観光まちづくりの力学 : 観光と地域の社会学的研究 / 安村克己著,"東京 : 学文社 , 2006.1"
36,23,日本人は英語をどう学んできたか : 英語教育の社会文化史 / 江利川春雄著,"東京 : 研究社 , 2008.11"
36,23,租税判例百選 / 水野忠恒 [ほか] 編,"第4版. - 東京 : 有斐閣 , 2005.10 (別冊ジュリスト)"
36,23,贖罪 / 湊かなえ著,"東京 : 東京創元社 , 2009.6 (ミステリ・フロンティア)"
36,23,システム同定の基礎 / 足立修一著,"東京 : 東京電機大学出版局 , 2009.9"
36,23,これからの「正義」の話をしよう : いまを生き延びるための哲学 / マイケル・サンデル著 ; 鬼澤忍訳,"東京 : 早川書房 , 2010.5"
36,23,観光の思想と理論 / 大橋昭一著,"東京 : 文真堂 , 2010.6"
36,23,聴覚障害教育これまでとこれから : コミュニケーション論争・9歳の壁・障害認識を中心に / 脇中起余子著,"京都 : 北大路書房 , 2009.9"
36,23,地域の産業・文化と観光まちづくり : 創造性を育むツーリズム / 古池嘉和著,"京都 : 学芸出版社 , 2011.1"
36,23,就活とブラック企業 : 現代の若者の働きかた事情 / 森岡孝二編,"東京 : 岩波書店 , 2011.3 (岩波ブックレット)"
36,23,この子らを世の光に : 近江学園二十年の願い / 糸賀一雄著,"復刊. - 東京 : 日本放送出版協会 , 2003.12"
36,23,古典群の表現論と組合せ論 / 岡田聡一著,"上,下. - 東京 : 培風館 , 2006.3 (数理物理シリーズ)"
36,23,県庁おもてなし課 / 有川浩著,"東京 : 角川書店. - 東京 : 角川グループパブリッシング (発売) , 2011.3"
36,23,"スッキリわかるJava入門 / 中山清喬, 国本大悟著","東京 : インプレスジャパン. - 東京 : インプレスコミュニケーションズ (発売) , 2011.10"
36,23,学校を改革する : 学びの共同体の構想と実践 / 佐藤学著,"東京 : 岩波書店 , 2012.7 (岩波ブックレット)"
36,23,パターン認識と機械学習 : ベイズ理論による統計的予測 / C. M. ビショップ著,"上,下. - 東京 : 丸善出版 , 2012.1"
36,23,Nonlinear fiber optics / Govind P. Agrawal,"5th ed. - Oxford ; Tokyo : Academic Press , c2013 [i.e. 2012]"
36,23,ラン / 森絵都 [著],"東京 : 角川書店. - 東京 : 角川グループパブリッシング (発売) , 2012.2 (角川文庫)"
36,23,永遠の0 / 百田尚樹著,"東京 : 太田出版 , 2006.8"
36,23,統計学が最強の学問である / 西内啓著,"東京 : ダイヤモンド社 , 2013.1"
36,23,人間の条件 / ハンナ・アレント著 ; 志水速雄訳,"東京 : 筑摩書房 , 1994.10 (ちくま学芸文庫)"
36,23,Arduinoをはじめよう / Massimo Banzi著 ; 船田巧訳,"第2版. - 東京 : オライリー・ジャパン. - 東京 : オーム社 (発売) , 2012.3 (Make: projects)"
36,23,Pythonによるデータ分析入門 : NumPy、pandasを使ったデータ処理 / ウェス・マッキニー著 ; 小林儀匡 [ほか] 訳,"東京 : オライリー・ジャパン. - 東京 : オーム社 (発売) , 2013.12"
36,23,ロスジェネの逆襲 / 池井戸潤著,"東京 : ダイヤモンド社 , 2012.6"
36,23,「魅せる声」のつくり方 : 3大新理論があなたの印象を変える / 篠原さなえ著,"東京 : 講談社 , 2012.12 (ブルーバックス)"
36,23,自動車用タイヤの基礎と実際 / ブリヂストン編,"東京 : 東京電機大学出版局 , 2008.4"
36,23,通常学級でできる発達障害のある子のトラブル・行動問題への対処 / 温泉美雪著,"京都 : ミネルヴァ書房 , 2014.9 (特別支援教育がわかる本 / 内山登紀夫監修)"
36,23,数的推理判断推理公務員試験合格問題集 : 絶対決める! / 受験研究会編,"2011年度版 - [2016年度版]. - 東京 : 新星出版社 , [2009.12]-"
36,23,香港 = Hong Kong,"2版. - 東京 : 昭文社 , 2014.10 (ことりっぷ)"
36,23,現代の観光とブランド / 大橋昭一編著,"東京 : 同文舘出版 , 2013.3"
36,23,1Q84 / 村上春樹著,"book 1(4月-6月)前編 - book 3(10月-12月)後編. - 東京 : 新潮社 , 2012.4- (新潮文庫)"
36,23,人間失格 / 太宰治著,"156刷改版. - 東京 : 新潮社 , 2006.1 (新潮文庫)"
36,23,すべてが解る!光ファイバ通信 / 久保園浩明編著,"東京 : 電気通信協会. - 東京 : オーム社 (発売) , 2012.10"
36,23,租税法 / 金子宏著,"第21版. - 東京 : 弘文堂 , 2016.4 (法律学講座双書)"
36,23,『有機化学改訂2版』問題の解き方 / 奥山格著,"東京 : 丸善出版 , 2016.1"
36,23,Pythonで学ぶディープラーニングの理論と実装 / 斎藤康毅著,"東京 : オライリー・ジャパン. - 東京 : オーム社 (発売) , 2016.9 (ゼロから作るdeep learning)"
37,22,"続日本紀 / [藤原継縄, 菅野真道等奉勅撰] ; 直木孝次郎他訳注","1 - 4. - 東京 : 平凡社 , 1986.6-1992.4 (東洋文庫)"
37,22,"固体フォノンの諸問題 / アシュクロフト, マーミン著 ; 松原武生, 町田一成訳","京都 : 吉岡書店 , 1982.2 (物理学叢書 / 小谷正雄 [ほか] 編)"
37,22,超格子構造の光物性と応用 / 岡本絋著,"東京 : コロナ社 , 1988.10 (フォトニクスシリーズ / 伊藤良一, 神谷武志, 柊元宏編)"
37,22,値段史年表 : 明治・大正・昭和 / 週刊朝日編,"東京 : 朝日新聞社 , 1988.6"
37,22,人間環境の地理学 / 菊地俊夫〔ほか〕著,"東京 : 開成出版 , 1995.10"
37,22,ジーニアス英和辞典 / 小西友七編集主幹,": 2色刷,: [単色刷],: 2色刷 革装. - 改訂版. - 東京 : 大修館書店 , 1994.4"
37,22,戦前期社会事業史料集成 / 社会福祉調査研究会編,"第1巻 - 第20巻. - 東京 : 日本図書センター , 1985"
37,22,ディジタル制御入門 / 萩原朋道著,"東京 : コロナ社 , 1999.3 (システム制御工学シリーズ)"
37,22,"ラマン分光法 / 浜口宏夫, 平川暁子編","2刷. - 東京 : 学会出版センター , 1991.1 (日本分光学会測定法シリーズ)"
37,22,"創られた伝統 / E・ホブズボウム, T・レンジャー編 ; 前川啓治, 梶原景昭他訳","東京 : 紀伊國屋書店 , 1992.6 (文化人類学叢書)"
37,22,日本人の英語 / マーク・ピーターセン著,"[正],続. - 東京 : 岩波書店 , 1988.4-1990.9 (岩波新書)"
37,22,ブランド : 価値の創造 / 石井淳蔵著,"東京 : 岩波書店 , 1999.9 (岩波新書)"
37,22,グループウェアとその応用 / 垂水浩幸著,"東京 : 共立出版 , 2000.9 (ソフトウェアテクノロジーシリーズ)"
37,22,"哲学はこんなふうに / アンドレ・コント=スポンヴィル著 ; 木田元, 小須田健, C.カンタン訳","東京 : 紀伊國屋書店 , 2002.10"
37,22,観光人類学の戦略 : 文化の売り方・売られ方 / 橋本和也著,"京都 : 世界思想社 , 1999.4 (Sekaishiso seminar)"
37,22,"CSR : 企業価値をどう高めるか / 高巖, 日経CSRプロジェクト編","東京 : 日本経済新聞社 , 2004.11"
37,22,地域産業複合体の形成と展開 : ウメ産業をめぐる新たな動向 / 橋本卓爾 [ほか] 編著,"東京 : 農林統計協会 , 2005.7"
37,22,和歌山県教育史 / 和歌山県教育史編纂委員会編,"第1巻 : 通史編1,第2巻 : 通史編II,第3巻 : 史料編. - 和歌山 : 和歌山県教育委員会 , 2006.3-2010.3"
37,22,図書館戦争 / 有川浩著 ; 徒花スクモイラスト,"東京 : メディアワークス. - 東京 : 角川書店 (発売) , 2006.3"
37,22,実験データを正しく扱うために / 化学同人編集部編,"京都 : 化学同人 , 2007.12"
37,22,観光旅行の心理学 / 佐々木土師二著,"京都 : 北大路書房 , 2007.3"
37,22,"新TOEICテスト直前の技術(テクニック) : 受験票が届いてからでも間に合う!11日間即効プログラム / ロバート・ヒルキ, ポール・ワーデン, ヒロ前田共著","完全リニューアル版. - 東京 : アルク , 2006.12"
37,22,数学いらずの分子軌道論 / 齋藤勝裕著,"京都 : 化学同人 , 2007.11"
37,22,中世終焉 : 秀吉の太田城水攻めを考える / 海津一朗編,"大阪 : 清文堂出版 , 2008.5 (和歌山大学フィールドミュージアム叢書)"
37,22,"よくわかる卒論の書き方 / 白井利明, 高橋一郎著","京都 : ミネルヴァ書房 , 2008.5 (やわらかアカデミズム・「わかる」シリーズ)"
37,22,The business of rural tourism : International perspectives / edited by Stephen J. Page and Don Getz,"London : International Thomson Business Press , c1997 (Tourism and hospitality management series)"
37,22,はじめての韓国語 : よくわかる / 李昌圭著,"東京 : ナツメ社 , 2007.3 (CDブック)"
37,22,少女 / 湊かなえ著,"東京 : 早川書房 , 2009.1 (ハヤカワ・ミステリワールド)"
37,22,子どもの貧困白書 / 子どもの貧困白書編集委員会編,"東京 : 明石書店 , 2009.9"
37,22,"昔話の形態学 / ウラジーミル・プロップ著 ; 北岡誠司, 福田美智代訳","東京 : 白馬書房 , 1987.8 (叢書記号学的実践)"
37,22,信号とシステム / 斉藤洋一著,"東京 : コロナ社 , 2003.6"
37,22,非線形光学入門 / 服部利明著,"東京 : 裳華房 , 2009.9"
37,22,ピンチに役立つ英語表現辞典 / 松浦庸夫著,"東京 : 東京堂出版 , 2010.9"
37,22,観光まちおこしに成功する秘訣 : 成果を上げるための処方箋 / 渡辺千賀恵著,"東京 : ぎょうせい , 2011.1"
37,22,図説社会心理学入門 / 齊藤勇編著,"東京 : 誠信書房 , 2011.1"
37,22,"スバラシク実力がつくと評判の電磁気学キャンパス・ゼミ : 大学の物理がこんなに分かる!単位なんて楽に取れる! / 馬場敬之, 高杉豊著","改訂1. - 川口 : マセマ出版社 , [2011.3]"
37,22,コア・テキスト統計学 / 大屋幸輔著,"東京 : 新世社. - 東京 : サイエンス社 (発売) , 2003.2 (ライブラリ経済学コア・テキスト&最先端)"
37,22,基礎量子化学 : 軌道概念で化学を考える / 友田修司著,"東京 : 東京大学出版会 , 2007.2"
37,22,観光統計からみえてきた地域観光戦略 / 額賀信著,"東京 : 日刊工業新聞社 , 2008.11 (B&Tブックス)"
37,22,量子ドットエレクトロニクスの最前線,"東京 : エヌ・ティー・エス , 2011.3"
37,22,"スバラシク実力がつくと評判のフーリエ解析キャンパス・ゼミ : 大学の数学がこんなに分かる!単位なんて楽に取れる! / 馬場敬之, 高杉豊著","1. - 川口 : マセマ出版社 , [2007.2]"
37,22,観光のマーケティング・マネジメント : ケースで学ぶ観光マーケティングの理論 / 高橋一夫編著 ; 柏木千春 [ほか] 著,"東京 : ジェイティービー能力開発 , 2011.3"
37,22,地域ブランドと魅力あるまちづくり : 産業振興・地域おこしの新しいかたち / 佐々木一成著,"京都 : 学芸出版社 , 2011.2"
37,22,心理学がイッキにわかる本 : 心のギモン、すっきり解決! / 渋谷昌三監修,"東京 : 西東社 , 2011.6"
37,22,舟を編む / 三浦しをん著,"東京 : 光文社 , 2011.9"
37,22,栞子さんと奇妙な客人たち / 三上延 [著],"東京 : アスキー・メディアワークス. - 東京 : 角川グループパブリッシング (発売) , 2011.3 (メディアワークス文庫)"
37,22,永遠の出口 / 森絵都著,"東京 : 集英社 , 2006.2 (集英社文庫)"
37,22,イラストで学ぶ機械学習 : 最小二乗法による識別モデル学習を中心に / 杉山将著 ; 講談社サイエンティフィク編集,"東京 : 講談社 , 2013.9"
37,22,初等整数論からp進数へ / 雪江明彦著,"東京 : 日本評論社 , 2013.8 (整数論 / 雪江明彦著)"
37,22,フードツーリズム論 : 食を活かした観光まちづくり / 安田亘宏著,"東京 : 古今書院 , 2013.7"
37,22,"フーリエ光学 / Joseph W.Goodman著 ; 尾崎義治, 朝倉利光訳","東京 : 森北出版 , 2012.10"
37,22,いじめの構造 : なぜ人が怪物になるのか / 内藤朝雄著,"東京 : 講談社 , 2009.3 (講談社現代新書)"
37,22,論文の教室 : レポートから卒論まで / 戸田山和久著,"新版. - 東京 : NHK出版 , 2012.8 (NHKブックス)"
37,22,組織行動のマネジメント : 入門から実践へ / スティーブン P.ロビンス著 ; 高木晴夫訳,"新版. - 東京 : ダイヤモンド社 , 2009.12"
37,22,変革マネジメントの理論と実践 : プロジェクトリーダーシップの役割 / 野間口隆郎著,"東京 : 白桃書房 , 2013.9 (和歌山大学経済学部研究叢書)"
37,22,"ストレングストレーニング&コンディショニング : NSCA決定版 / Thomas R. Baechle, Roger W. Earle編","第3版. - 東京 : ブックハウス・エイチディ , 2010.2"
37,22,"絵ときでわかるロボット工学 / 川嶋健嗣, 只野耕太郎共著","第2版. - 東京 : オーム社 , 2014.7"
37,22,"消費者・コミュニケーション戦略 / 田中洋, 清水聰編","東京 : 有斐閣 , 2006.5 (有斐閣アルマ)"
37,22,Fiber optic communications : fundamentals and applications / Shiva Kumar and M. Jamal Deen,"Chichester, West Sussex : Wiley , 2014"
37,22,学生による学生のためのダメレポート脱出法 / 慶應義塾大学日吉キャンパス学習相談員著,"東京 : 慶應義塾大学出版会 , 2014.10 (アカデミック・スキルズ)"
37,22,サラバ! / 西加奈子著,"上,下. - 東京 : 小学館 , 2014.11"
37,22,TOEFLテスト英単語3800 / 神部孝著,"4訂版. - [東京] : 旺文社 , [2014.2] (TOEFLテスト大戦略シリーズ)"
37,22,江戸川乱歩傑作選 / 江戸川乱歩著,"93刷改版. - 東京 : 新潮社 , 2009.4 (新潮文庫)"
37,22,"それでも企業不祥事が起こる理由 : “法令遵守""を超えるコンプライアンスの実務 / 國廣正著","東京 : 日本経済新聞出版社 , 2010.7"
37,22,"Unity5入門 : 最新開発環境による簡単3D&2Dゲーム制作 / 荒川巧也, 浅野祐一著","東京 : SBクリエイティブ , 2015.8"
37,22,「愛情の器」モデルに基づく愛着修復プログラム : 発達障害・愛着障害 : 現場で正しくこどもを理解し、こどもに合った支援をする / 米澤好史著,"東京 : 福村出版 , 2015.10"
37,22,世界一わかりやすいTOEICテストの授業 : 関先生が教える / 関正生著,"Part1-4リスニング,Part5&6文法,Part7読解. - 改訂版. - 東京 : KADOKAWA , 2016.4"
38,21,"固体のバンド理論 / アシュクロフト, マーミン著 ; 松原武生, 町田一成訳","京都 : 吉岡書店 , 1981.9 (物理学叢書 / 小谷正雄 [ほか] 編)"
38,21,"紀伊名所圖會 / 高市志友, 加納諸平, 高市志直編述","第1巻 - 第4巻. - 東京 : 歴史図書社 , 1970.6-1970.9"
38,21,知的複眼思考法 / 苅谷剛彦著,"東京 : 講談社 , 1996.9"
38,21,清代中国の物価と経済変動 / 岸本美緒著,"東京 : 研文出版 , 1997.1"
38,21,環境システム : その理念と基礎手法 / 土木学会環境システム委員会編,"東京 : 共立出版 , 1998.4"
38,21,"初めてのPython / Mark Lutz, David Ascher著 ; 紀太章訳","東京 : オライリー・ジャパン. - 東京 : オーム社(発売) , 2000.9"
38,21,ゼロから学ぶ電子回路 / 秋田純一著,"東京 : 講談社 , 2002.5"
38,21,力学 / 川村清著,"東京 : 裳華房 , 1998.10 (裳華房テキストシリーズ - 物理学 / 阿部龍蔵, 川村清監修)"
38,21,固体物理学 : 工学のために / 岡崎誠著,"東京 : 裳華房 , 2002.10"
38,21,研究計画書の考え方 : 大学院を目指す人のために / 妹尾堅一郎著,"東京 : ダイヤモンド社 , 1999.3 (Diamond executive data book)"
38,21,"キー・コンピテンシー : 国際標準の学力をめざして / ドミニク・S・ライチェン, ローラ・H・サルガニク編著 ; 今西幸蔵 [ほか] 訳","東京 : 明石書店 , 2006.5"
38,21,TOEICテスト新公式問題集 / Educational Testing Service著 ; 国際ビジネスコミュニケーション協会TOEIC運営委員会編,"[vol. 1] - vol. 6. - [東京] : 国際ビジネスコミュニケーション協会TOEIC運営委員会. - 東京 : 国際コミュニケーションズ・スクール (発売) , 2005.12-"
38,21,有頂天家族 / 森見登美彦著,"東京 : 幻冬舎 , 2007.9"
38,21,数値計算のためのFortran90/95プログラミング入門 / 牛島省著,"東京 : 森北出版 , 2007.7"
38,21,英語の歴史 : 過去から未来への物語 / 寺澤盾著,"東京 : 中央公論新社 , 2008.10 (中公新書)"
38,21,"これでわかる!着地型観光 : 地域が主役のツーリズム / 尾家建生, 金井萬造編著","京都 : 学芸出版社 , 2008.11"
38,21,"景観形成と地域コミュニティ : 地域資本を増やす景観政策 / 鳥越皓之, 家中茂, 藤村美穂著","東京 : 農山漁村文化協会 , 2009.2"
38,21,未来をつくる資本主義 : 世界の難問をビジネスは解決できるか / スチュアート・L.ハート著 ; 石原薫訳,"東京 : 英治出版 , 2008.3"
38,21,グリーン・ツーリズム実践の社会学 / 青木辰司著,"東京 : 丸善 , 2004.2"
38,21,Nのために / 湊かなえ著,"東京 : 東京創元社 , 2010.1"
38,21,Cで学ぶデータ構造とアルゴリズム / 西原清一著,"東京 : オーム社 , 2008.1"
38,21,食旅と観光まちづくり / 安田亘宏著,"京都 : 学芸出版社 , 2010.6"
38,21,観光まちづくりと地域資源活用 / 総合観光学会編,"東京 : 同文舘出版 , 2010.1"
38,21,キケン / 有川浩著,"東京 : 新潮社 , 2010.1"
